fips,lgbm_mae,lgbm_rmse,lgbm_wape,actual,predicted,county_name,stateabbr,risk_tier,prophet_mae,prophet_rmse,prophet_wape,winner,wape_diff
28093,0.0034176773583485254,0.0034176773583485254,0.0055072417536082465,0.6205787781350481,0.6171611007766996,Marshall,MS,High,0.0413676235122416,0.0413676235122416,0.0666597456596225,LightGBM,0.061152503906014254
28095,0.00028866892900869523,0.00028866892900869523,0.0005159542351822081,0.5594855305466238,0.5591968616176151,Monroe,MS,High,0.0305654638920268,0.0305654638920268,0.0546313751173583,LightGBM,0.054115420882176093
28097,0.01365555850829192,0.01365555850829192,0.01957086956718335,0.6977491961414791,0.6840936376331872,Montgomery,MS,High,0.0391285095514468,0.0391285095514468,0.0560781864999998,LightGBM,0.03650731693281645
28099,0.000836915917176495,0.000836915917176495,0.0015221102353326897,0.54983922829582,0.5490023123786435,Neshoba,MS,High,0.0064945243635147,0.0064945243635147,0.0118116788131758,LightGBM,0.01028956857784311
28101,0.00019460369770096797,0.00019460369770096797,0.0003830490505379813,0.5080385852090031,0.5078439815113022,Newton,MS,High,0.0156523702851118,0.0156523702851118,0.0308094123966442,LightGBM,0.03042636334610622
28103,0.004720240556957633,0.004720240556957633,0.00652442139206144,0.7234726688102894,0.7187524282533317,Noxubee,MS,High,0.0072944946064815,0.0072944946064815,0.0100826125449589,LightGBM,0.003558191152897461
28105,0.0192411046588829,0.0192411046588829,0.07209618733629619,0.2668810289389067,0.2476399242800238,Oktibbeha,MS,Moderate,0.0063746214951295,0.0063746214951295,0.0238856299395816,Prophet,-0.04821055739671459
28107,0.005818393871351857,0.005818393871351857,0.009375753854872682,0.6205787781350481,0.6147603842636963,Panola,MS,High,0.0200694432237971,0.0200694432237971,0.0323398800134761,LightGBM,0.022964126158603416
28109,0.005623857423504686,0.005623857423504686,0.011979586703492858,0.46945337620578775,0.46382951878228307,Pearl River,MS,Moderate,0.0029699919818704,0.0029699919818704,0.0063264897696006,Prophet,-0.0056530969338922585
28111,0.00525283756924777,0.00525283756924777,0.009666464402580219,0.5434083601286173,0.5381555225593695,Perry,MS,High,0.0086553192389116,0.0086553192389116,0.0159278359958669,LightGBM,0.006261371593286682
28113,0.00627026471698755,0.00627026471698755,0.009898742776564103,0.6334405144694533,0.6271702497524657,Pike,MS,High,0.018083501614527,0.018083501614527,0.0285480660005986,LightGBM,0.018649323224034498
28115,0.004992184308173442,0.004992184308173442,0.011851674197266722,0.42122186495176844,0.416229680643595,Pontotoc,MS,Moderate,0.0041852457098986,0.0041852457098986,0.0099359650059427,Prophet,-0.0019157091913240224
28117,0.001214856631901462,0.001214856631901462,0.002778091268539373,0.4372990353697749,0.4360841787378734,Prentiss,MS,Moderate,0.0392519985686826,0.0392519985686826,0.0897600849622081,LightGBM,0.08698199369366873
28119,0.02945673361965273,0.02945673361965273,0.03724001689313821,0.7909967845659164,0.8204535181855691,Quitman,MS,Critical,0.021539028476238,0.021539028476238,0.0272302351874391,Prophet,-0.010009781705699109
28121,0.01840789225348405,0.01840789225348405,0.05612602441993666,0.3279742765273312,0.30956638427384714,Rankin,MS,Moderate,0.0241830488162228,0.0241830488162228,0.0737345900180912,LightGBM,0.01760856559815454
28123,0.005139904556533681,0.005139904556533681,0.008413212195168288,0.6109324758842444,0.6057925713277107,Scott,MS,High,0.021848875970753,0.021848875970753,0.035763160141601,LightGBM,0.02734994794643271
28125,0.0543458926983561,0.0543458926983561,0.05909640779436625,0.9196141479099679,0.8652682552116118,Sharkey,MS,Critical,0.0109916837806679,0.0109916837806679,0.0119524952999571,Prophet,-0.04714391249440915
28127,0.001526086800986759,0.001526086800986759,0.0028939816774809883,0.5273311897106109,0.5258051029096241,Simpson,MS,High,0.0138660840120045,0.0138660840120045,0.0262948300471548,LightGBM,0.02340084836967381
28129,0.0075079022878407065,0.0075079022878407065,0.012759331210483388,0.5884244372990353,0.5809165350111946,Smith,MS,High,0.0271561764737255,0.0271561764737255,0.0461506605646374,LightGBM,0.033391329354154016
28131,0.0011139731873553993,0.0011139731873553993,0.0025662641575372536,0.43408360128617357,0.43296962809881817,Stone,MS,Moderate,0.0054292835527016,0.0054292835527016,0.0125074606288164,LightGBM,0.009941196471279147
28133,0.00352528611077918,0.00352528611077918,0.005622379386935,0.6270096463022508,0.6234843601914716,Sunflower,MS,High,0.0005752153583826,0.0005752153583826,0.0009173947510615,Prophet,-0.0047049846358735
28135,0.004836488014282381,0.004836488014282381,0.007674223328784798,0.6302250803858521,0.6253885923715697,Tallahatchie,MS,High,0.0075398111691332,0.0075398111691332,0.0119636799673492,LightGBM,0.004289456638564402
28137,0.009117417198889144,0.009117417198889144,0.021160572752645705,0.4308681672025722,0.42175075000368306,Tate,MS,Moderate,0.0145673481767168,0.0145673481767168,0.0338092931564101,LightGBM,0.012648720403764392
28139,0.000560965956775128,0.000560965956775128,0.001125551048755257,0.49839228295819926,0.4989532489149744,Tippah,MS,Moderate,0.0111370075992103,0.0111370075992103,0.022345866860351,LightGBM,0.021220315811595745
28141,0.0015674844564614876,0.0015674844564614876,0.0030278737016119417,0.5176848874598071,0.5161174030033456,Tishomingo,MS,High,0.0314779866993569,0.0314779866993569,0.0608053035000001,LightGBM,0.05777742979838816
28143,0.008359170696173868,0.008359170696173868,0.011816827665954878,0.7073954983922829,0.699036327696109,Tunica,MS,High,0.0941230066874916,0.0941230066874916,0.1330557049082268,LightGBM,0.12123887724227192
28145,0.007323396978138386,0.007323396978138386,0.0163854421597197,0.44694533762057875,0.43962194064244037,Union,MS,Moderate,0.0185443632307936,0.0185443632307936,0.0414913450703369,LightGBM,0.025105902910617203
28147,0.003342436966222384,0.003342436966222384,0.00549998887034477,0.607717041800643,0.6043746048344206,Walthall,MS,High,0.025391233134607,0.025391233134607,0.0417813412955702,LightGBM,0.03628135242522543
28149,0.0038100882312431805,0.0038100882312431805,0.007499604050105249,0.5080385852090031,0.50422849697776,Warren,MS,High,0.0039302364998177,0.0039302364998177,0.0077360984268563,LightGBM,0.00023649437675105078
28151,0.014579197802984667,0.014579197802984667,0.020424011336613652,0.7138263665594856,0.699247168756501,Washington,MS,High,0.0215113623832384,0.0215113623832384,0.0301352869422845,LightGBM,0.009711275605670849
28153,0.003874789496203346,0.003874789496203346,0.006375976366768469,0.607717041800643,0.6038422523044397,Wayne,MS,High,0.0383343413218367,0.0383343413218367,0.0630792600586838,LightGBM,0.05670328369191534
28155,0.0032107299562345593,0.0032107299562345593,0.007622419972434718,0.42122186495176844,0.4180111349955339,Webster,MS,Moderate,0.0282163249479508,0.0282163249479508,0.0669868477771962,LightGBM,0.05936442780476148
28157,0.007787507813957872,0.007787507813957872,0.011109701514407789,0.7009646302250805,0.6931771224111226,Wilkinson,MS,High,0.0420994619334157,0.0420994619334157,0.0600593241343683,LightGBM,0.04894962261996051
28159,0.013316895360817371,0.013316895360817371,0.01953563423214246,0.6816720257234727,0.6683551303626554,Winston,MS,High,0.0266482057736269,0.0266482057736269,0.0390924150735753,LightGBM,0.019556780841432836
28161,0.013191483984416275,0.013191483984416275,0.019819089464509474,0.6655948553054662,0.65240337132105,Yalobusha,MS,High,0.0365935698104965,0.0365935698104965,0.0549787449809875,LightGBM,0.035159655516478025
28163,0.001318454678893466,0.001318454678893466,0.0021695206620945392,0.607717041800643,0.6063985871217495,Yazoo,MS,High,0.0766825597909967,0.0766825597909967,0.1261813549999998,LightGBM,0.12401183433790526
29001,0.01679436729352357,0.01679436729352357,0.0636957101010467,0.2636655948553055,0.24687122756178193,Adair,MO,Moderate,0.0131128783908499,0.0131128783908499,0.0497329899945648,Prophet,-0.013962720106481905
29003,0.011073127913637903,0.011073127913637903,0.031886507232790635,0.3472668810289389,0.336193753115301,Andrew,MO,Moderate,0.0132817601505524,0.0132817601505524,0.038246550063165,LightGBM,0.006360042830374363
29005,0.0060285109095014056,0.0060285109095014056,0.011432115200334984,0.5273311897106109,0.5213026788011095,Atchison,MO,High,0.0365656140077569,0.0365656140077569,0.0693408899781244,LightGBM,0.05790877477778942
29007,0.000871852230640513,0.000871852230640513,0.00186997271537379,0.46623794212218644,0.46536608989154593,Audrain,MO,Moderate,0.0327790127903653,0.0327790127903653,0.0703053308814043,LightGBM,0.06843535816603051
29009,0.0036391668587821835,0.0036391668587821835,0.0069434410618482165,0.5241157556270095,0.5204765887682273,Barry,MO,High,0.0092772844283179,0.0092772844283179,0.0177008310258091,LightGBM,0.010757389963960886
29011,0.0029721264055831975,0.0029721264055831975,0.005501972096049849,0.540192926045016,0.5372207996394328,Barton,MO,High,0.017132804598241,0.017132804598241,0.0317160847026962,LightGBM,0.02621411260664635
29013,0.0011298231507944068,0.0011298231507944068,0.002440104165951809,0.4630225080385852,0.4618926848877908,Bates,MO,Moderate,0.0595742298135047,0.0595742298135047,0.1286637879999998,LightGBM,0.126223683834048
29015,3.1263534924219627e-06,3.1263534924219627e-06,4.935512366209291e-06,0.6334405144694535,0.6334373881159611,Benton,MO,High,0.0146889076718711,0.0146889076718711,0.0231890877459488,LightGBM,0.02318415223358259
29017,0.0019654586877458913,0.0019654586877458913,0.004048063919794518,0.4855305466237942,0.4835650879360483,Bollinger,MO,Moderate,0.0165650265192926,0.0165650265192926,0.0341173725,LightGBM,0.030069308580205484
29019,0.02896451301189773,0.02896451301189773,0.13247005215735583,0.2186495176848874,0.18968500467298968,Boone,MO,Low,0.0169987286953542,0.0169987286953542,0.0777441856508114,Prophet,-0.05472586650654443
29021,0.008092492103269955,0.008092492103269955,0.019817047591472094,0.40836012861736337,0.4002676365140934,Buchanan,MO,Moderate,0.0150603505080263,0.0150603505080263,0.036880070929104,LightGBM,0.01706302333763191
29023,0.002640228064317296,0.002640228064317296,0.005006773951235849,0.5273311897106109,0.5246909616462936,Butler,MO,High,0.0079918332153715,0.0079918332153715,0.0151552446950033,LightGBM,0.01014847074376745
29025,0.00011887036090607594,0.00011887036090607594,0.0002800657745590122,0.4244372990353698,0.4245561693962759,Caldwell,MO,Moderate,0.0203902897733008,0.0203902897733008,0.0480407584810346,LightGBM,0.04776069270647559
29027,0.027889284939052128,0.027889284939052128,0.07814024879320011,0.35691318327974275,0.3290238983406906,Callaway,MO,Moderate,0.0172130001915281,0.0172130001915281,0.0482274149510382,Prophet,-0.02991283384216191
29029,0.0036221191712715317,0.0036221191712715317,0.006953574458428681,0.5209003215434084,0.5172782023721368,Camden,MO,High,0.0071295323935478,0.0071295323935478,0.0136869418172431,LightGBM,0.00673336735881442
29031,0.017494405072975838,0.017494405072975838,0.05495717149187362,0.3183279742765272,0.30083356920355137,Cape Girardeau,MO,Moderate,0.0129522081115169,0.0129522081115169,0.0406882497240582,Prophet,-0.01426892176781542
29033,0.0034760291439192015,0.0034760291439192015,0.007404418244923779,0.46945337620578775,0.46597734706186855,Carroll,MO,Moderate,0.0131603125400042,0.0131603125400042,0.0280332684927487,LightGBM,0.02062885024782492
29035,0.0038122456081490785,0.0038122456081490785,0.006774905052196363,0.562700964630225,0.5588887190220759,Carter,MO,High,0.0429621644207942,0.0429621644207942,0.0763499036278115,LightGBM,0.06957499857561514
29037,0.02158823883935751,0.02158823883935751,0.06713942279040186,0.32154340836012857,0.29995516952077106,Cass,MO,Moderate,0.0209764436111213,0.0209764436111213,0.0652367396305875,Prophet,-0.0019026831598143584
29039,0.0016413951352520773,0.0016413951352520773,0.0029004198128602045,0.5659163987138264,0.5642750035785743,Cedar,MO,High,0.0417784665980707,0.0417784665980707,0.0738244494999999,LightGBM,0.07092402968713969
29041,0.0024918924818848054,0.0024918924818848054,0.005098543170172201,0.4887459807073955,0.4862540882255107,Chariton,MO,Moderate,0.0035808240591752,0.0035808240591752,0.0073265544894967,LightGBM,0.0022280113193244994
29043,0.014187877880151523,0.014187877880151523,0.04848824198601235,0.292604501607717,0.2784166237275655,Christian,MO,Moderate,0.0056045539528162,0.0056045539528162,0.0191540250475369,Prophet,-0.02933421693847545
29045,0.0036071756857783965,0.0036071756857783965,0.006798979625921704,0.5305466237942122,0.5269394481084338,Clark,MO,High,0.0512362790836014,0.0512362790836014,0.0965726230000002,LightGBM,0.0897736433740785
29047,0.02446147150310185,0.02446147150310185,0.0874427314651112,0.27974276527331193,0.2552812937702101,Clay,MO,Moderate,0.0347176046188175,0.0347176046188175,0.1241054601891062,LightGBM,0.03666272872399501
29049,0.009702923866301727,0.009702923866301727,0.026013873469136528,0.3729903536977492,0.36328742983144746,Clinton,MO,Moderate,0.0208260105638468,0.0208260105638468,0.0558352524599686,LightGBM,0.02982137899083207
29051,0.019761502768587402,0.019761502768587402,0.06538114213862428,0.3022508038585209,0.2824893010899335,Cole,MO,Moderate,0.0074862581946213,0.0074862581946213,0.0247683648779495,Prophet,-0.04061277726067478
29053,0.009156119206993718,0.009156119206993718,0.024547871322198676,0.3729903536977492,0.36383423449075547,Cooper,MO,Moderate,0.0263820105781885,0.0263820105781885,0.070731080084626,LightGBM,0.046183208762427326
29055,0.004944073832252427,0.004944073832252427,0.010319509810942987,0.4790996784565915,0.4741556046243391,Crawford,MO,Moderate,0.012583332506998,0.012583332506998,0.0262645396622575,LightGBM,0.01594502985131451
29057,0.005996283046037165,0.005996283046037165,0.010303005675787614,0.5819935691318329,0.5759972860857957,Dade,MO,High,0.0085769466977591,0.0085769466977591,0.0147371846574755,LightGBM,0.004434178981687886
29059,0.0028301599960413037,0.0028301599960413037,0.005466955023408978,0.5176848874598071,0.5148547274637658,Dallas,MO,High,0.0280297130305465,0.0280297130305465,0.0541443524999999,LightGBM,0.048677397476590924
29061,0.0030102976693172634,0.0030102976693172634,0.006079237501023825,0.49517684887459795,0.4921665512052807,Daviess,MO,Moderate,0.0053864640015568,0.0053864640015568,0.0108778591200271,LightGBM,0.004798621619003274
29063,0.008824098926343671,0.008824098926343671,0.02213140940397485,0.3987138263665595,0.3898897274402158,DeKalb,MO,Moderate,0.0280216336058597,0.0280216336058597,0.0702800649308257,LightGBM,0.048148655526850846
29065,0.002809495189346034,0.002809495189346034,0.005495301911236584,0.5112540192926044,0.5084445241032584,Dent,MO,High,0.0112540169261456,0.0112540169261456,0.0220125739876183,LightGBM,0.016517272076381716
29067,0.0003860609372514645,0.0003860609372514645,0.0007062644205012087,0.5466237942122186,0.5462377332749672,Douglas,MO,High,0.0619954583306306,0.0619954583306306,0.113415220828389,LightGBM,0.11270895640788778
29069,0.0025268083771018413,0.0025268083771018413,0.0045163069268889236,0.5594855305466238,0.5569587221695219,Dunklin,MO,High,0.0206497219642027,0.0206497219642027,0.0369084110969371,LightGBM,0.032392104170048175
29071,0.01014529743972592,0.01014529743972592,0.02719989227374794,0.3729903536977492,0.36284505625802327,Franklin,MO,Moderate,0.0254075529696372,0.0254075529696372,0.0681185256341136,LightGBM,0.04091863336036565
29073,0.00313035856298588,0.00313035856298588,0.006855926148511328,0.4565916398713826,0.45346128130839675,Gasconade,MO,Moderate,0.0251543091994482,0.0251543091994482,0.0550914800072423,LightGBM,0.048235553858730976
29075,0.002863941117214497,0.002863941117214497,0.006696884868072997,0.427652733118971,0.4305166742361855,Gentry,MO,Moderate,0.0107556565437061,0.0107556565437061,0.0251504450006963,LightGBM,0.018453560132623302
29077,0.018303217438152553,0.018303217438152553,0.05929479815901505,0.30868167202572344,0.2903784545875709,Greene,MO,Moderate,0.0063076106155884,0.0063076106155884,0.0204340302234166,Prophet,-0.03886076793559845
29079,0.0015344973047803911,0.0015344973047803911,0.0030591580883762926,0.5016077170418006,0.5000732197370202,Grundy,MO,High,0.0238734173894612,0.0238734173894612,0.0475938000520669,LightGBM,0.044534641963690606
29081,0.0019657437201080485,0.0019657437201080485,0.0037737425737876733,0.5209003215434084,0.5189345778233003,Harrison,MO,High,0.001276933216941,0.001276933216941,0.0024513964843743,Prophet,-0.0013223460894133733
29083,0.0028700089835675957,0.0028700089835675957,0.005721620473650784,0.5016077170418006,0.49873770805823303,Henry,MO,High,0.0099348732300341,0.0099348732300341,0.0198060613752604,LightGBM,0.014084440901609615
29085,0.007055838158419925,0.007055838158419925,0.008812713523167056,0.8006430868167201,0.7935872486583002,Hickory,MO,Critical,0.0343290453919697,0.0343290453919697,0.0428768398269181,LightGBM,0.034064126303751045
29087,0.005064736052363128,0.005064736052363128,0.010294986354803482,0.49196141479099675,0.4868966787386336,Holt,MO,Moderate,0.0020766252117803,0.0020766252117803,0.0042211139925731,Prophet,-0.006073872362230382
29089,0.007585508122209372,0.007585508122209372,0.02069379847374662,0.3665594855305466,0.35897397740833725,Howard,MO,Moderate,0.0081323566160173,0.0081323566160173,0.0221856395401875,LightGBM,0.0014918410664408778
29091,0.0019044793194562537,0.0019044793194562537,0.0036788389338564898,0.5176848874598071,0.5157804081403509,Howell,MO,High,0.0153095547325714,0.0153095547325714,0.0295731150424206,LightGBM,0.02589427610856411
29093,0.003437442313260708,0.003437442313260708,0.006518564386732197,0.5273311897106109,0.5238937473973502,Iron,MO,High,0.017555797050602,0.017555797050602,0.033291785870349,LightGBM,0.026773221483616803
29095,0.004654963414351898,0.004654963414351898,0.013920130979456158,0.33440514469453375,0.32975018128018185,Jackson,MO,Moderate,0.0136991459244986,0.0136991459244986,0.0409657152165295,LightGBM,0.027045584237073345
29097,0.012019407610574628,0.012019407610574628,0.03089285757759264,0.3890675241157556,0.377048116505181,Jasper,MO,Moderate,0.0330556100088253,0.0330556100088253,0.0849611133284684,LightGBM,0.05406825575087576
29099,0.01842659540190461,0.01842659540190461,0.05788556737365996,0.3183279742765272,0.2999013788746226,Jefferson,MO,Moderate,0.0245641665058501,0.0245641665058501,0.0771662200335294,LightGBM,0.019280652659869432
29101,0.02149348974023471,0.02149348974023471,0.09283993485018051,0.23151125401929257,0.21001776427905786,Johnson,MO,Low,0.0224011528771385,0.0224011528771385,0.0967605353443068,LightGBM,0.003920600494126292
29103,0.002845217132641076,0.002845217132641076,0.005235872948232987,0.5434083601286173,0.5405631429959762,Knox,MO,High,0.0572014645825079,0.0572014645825079,0.1052642336399998,LightGBM,0.10002836069176682
29105,0.0013790559906848299,0.0013790559906848299,0.0029175946469590618,0.47266881028938906,0.47128975429870423,Laclede,MO,Moderate,0.020135807147816,0.020135807147816,0.042600245054223,LightGBM,0.039682650407263945
29107,0.0011453547714468382,0.0011453547714468382,0.003209057062342042,0.35691318327974275,0.3557678285082959,Lafayette,MO,Moderate,0.0120855966607716,0.0120855966607716,0.0338614464999999,LightGBM,0.030652389437657857
29109,0.0002218950650320073,0.0002218950650320073,0.0004859814452461568,0.4565916398713826,0.45681353493641463,Lawrence,MO,Moderate,0.0087931281205698,0.0087931281205698,0.0192581890527973,LightGBM,0.018772207607551144
29111,0.0011244823859929975,0.0011244823859929975,0.00275365371688049,0.40836012861736337,0.4072356462313704,Lewis,MO,Moderate,0.004587619469175,0.004587619469175,0.0112342492512868,LightGBM,0.008480595534406311
29113,0.01658340820705062,0.01658340820705062,0.05428884160413415,0.30546623794212213,0.2888828297350715,Lincoln,MO,Moderate,0.0086829848806911,0.0086829848806911,0.0284253505041574,Prophet,-0.02586349109997675
29115,0.0028462839775025284,0.0028462839775025284,0.006277973879455932,0.4533762057877813,0.4505299218102788,Linn,MO,Moderate,0.0067096883925694,0.0067096883925694,0.0147993836176532,LightGBM,0.008521409738197268
29117,0.0029862813721335257,0.0029862813721335257,0.007429868053868214,0.4019292604501607,0.39894297907802717,Livingston,MO,Moderate,0.0139657555693397,0.0139657555693397,0.0347467998565173,LightGBM,0.02731693180264909
29119,0.005293831401350757,0.005293831401350757,0.009741902756331869,0.5434083601286173,0.5381145287272665,McDonald,MO,High,0.0167756545906028,0.0167756545906028,0.030871175015843,LightGBM,0.021129272259511132
29121,0.0028589199359224104,0.0028589199359224104,0.006735788636908103,0.4244372990353698,0.4215783790994474,Macon,MO,Moderate,0.0075680211330904,0.0075680211330904,0.0178307164575085,LightGBM,0.011094927820600398
29123,0.001773094688239385,0.001773094688239385,0.004177518545776126,0.4244372990353698,0.4262103937236092,Madison,MO,Moderate,0.0053241827353875,0.0053241827353875,0.0125440972023147,LightGBM,0.008366578656538573
29125,0.0013189386953718074,0.0013189386953718074,0.002888661508877691,0.4565916398713826,0.45791057856675443,Maries,MO,Moderate,0.0221088792572347,0.0221088792572347,0.0484215594999999,LightGBM,0.04553289799112221
29127,0.006482750257600978,0.006482750257600978,0.016259155888015353,0.3987138263665595,0.3922310761089585,Marion,MO,Moderate,0.0105748077531941,0.0105748077531941,0.0265223000906725,LightGBM,0.010263144202657146
29129,0.004154460712909369,0.004154460712909369,0.007383070181227508,0.562700964630225,0.5585465039173156,Mercer,MO,High,0.061321094428893,0.061321094428893,0.1089763449564898,LightGBM,0.1015932747752623
29131,0.0012973625431590419,0.0012973625431590419,0.0029887388957219414,0.43408360128617357,0.43278623874301453,Miller,MO,Moderate,0.0003718857608959,0.0003718857608959,0.0008567146047307,Prophet,-0.0021320242909912412
29133,0.0038619385319784705,0.0038619385319784705,0.006672571574696135,0.5787781350482315,0.574916196516253,Mississippi,MO,High,0.0373988294855305,0.0373988294855305,0.0646168664999999,LightGBM,0.057944294925303765
29135,0.00767981382308236,0.00767981382308236,0.02151731620701454,0.35691318327974275,0.3492333694566604,Moniteau,MO,Moderate,0.0268898463300634,0.0268898463300634,0.0753400198977454,LightGBM,0.05382270369073086
29137,0.004225616556534972,0.004225616556534972,0.00786926197055315,0.5369774919614149,0.5327518754048799,Monroe,MO,High,0.0183002251469673,0.0183002251469673,0.0340800600042326,LightGBM,0.026210798033679452
29139,0.0016351691145868874,0.0016351691145868874,0.0035071558250794623,0.46623794212218644,0.46460277300759956,Montgomery,MO,Moderate,0.0218748353209033,0.0218748353209033,0.0469177502400064,LightGBM,0.04341059441492694
29141,0.0025485010090857685,0.0025485010090857685,0.004403243410142634,0.5787781350482315,0.5762296340391457,Morgan,MO,High,0.0154823355487518,0.0154823355487518,0.0267500353092324,LightGBM,0.022346791899089766
29143,0.001668928913088008,0.001668928913088008,0.003000213248383644,0.5562700964630226,0.5546011675499346,New Madrid,MO,High,0.0020814094521303,0.0020814094521303,0.0037417245064307,LightGBM,0.0007415112580470562
29145,0.001774878397153068,0.001774878397153068,0.004119307324735852,0.4308681672025723,0.42909328880541925,Newton,MO,Moderate,0.020107322628758,0.020107322628758,0.0466669950562966,LightGBM,0.04254768773156075
29147,0.035417161206309,0.035417161206309,0.11717805462938403,0.3022508038585209,0.2668336426522119,Nodaway,MO,Moderate,0.0239074416973253,0.0239074416973253,0.079098025190087,Prophet,-0.03808002943929703
29149,0.00022020602358696628,0.00022020602358696628,0.0003604424912397185,0.6109324758842444,0.6111526819078313,Oregon,MO,High,0.0074842030463112,0.0074842030463112,0.012250458670541,LightGBM,0.011890016179301282
29151,0.013464822508131247,0.013464822508131247,0.04105450784341978,0.3279742765273312,0.31450945401919994,Osage,MO,Moderate,0.0091788979441316,0.0091788979441316,0.0279866398100485,Prophet,-0.013067868033371281
29153,0.003540443278777783,0.003540443278777783,0.004915526159374512,0.720257234726688,0.7167167914479102,Ozark,MO,High,0.0107772476433545,0.0107772476433545,0.0149630536476931,LightGBM,0.010047527488318587
29155,0.005956386601646546,0.005956386601646546,0.00940322960970597,0.6334405144694533,0.6274841278678067,Pemiscot,MO,High,0.0143956509473532,0.0143956509473532,0.0227261291605425,LightGBM,0.01332289955083653
29157,0.00539448443687518,0.00539448443687518,0.013639712681855131,0.39549839228295813,0.39010390784608295,Perry,MO,Moderate,0.0130482750419412,0.0130482750419412,0.0329919799840954,LightGBM,0.019352267302240267
29159,0.0015351109388911932,0.0015351109388911932,0.003945615718968273,0.3890675241157556,0.38753241317686443,Pettis,MO,Moderate,0.0049453305558638,0.0049453305558638,0.0127107256435838,LightGBM,0.008765109924615527
29161,0.014468312539956896,0.014468312539956896,0.04128114862317978,0.3504823151125401,0.3360140025725832,Phelps,MO,Moderate,0.0143497052615038,0.0143497052615038,0.0409427370305292,Prophet,-0.0003384115926505851
29163,0.001693102803805524,0.001693102803805524,0.003788165266068475,0.44694533762057875,0.4486384404243843,Pike,MO,Moderate,0.0216661959450152,0.0216661959450152,0.0484761650280557,LightGBM,0.04468799976198722
29165,0.02475153901372179,0.02475153901372179,0.09997050173074647,0.247588424437299,0.2228368854235772,Platte,MO,Low,0.0231106161137851,0.0231106161137851,0.0933428780699632,Prophet,-0.006627623660783261
29167,0.0029412097412530036,0.0029412097412530036,0.00692966840552791,0.4244372990353698,0.4214960892941168,Polk,MO,Moderate,0.0141984017516614,0.0141984017516614,0.0334522950361115,LightGBM,0.026522626630583593
29169,0.029129650139401997,0.029129650139401997,0.17421771525680813,0.16720257234726685,0.13807292220786485,Pulaski,MO,Low,0.0243954187815488,0.0243954187815488,0.1459033700204174,Prophet,-0.02831434523639073
29171,0.0006864369273741899,0.0006864369273741899,0.0014825130862039801,0.4630225080385851,0.46370894496595927,Putnam,MO,Moderate,0.0222047760849127,0.0222047760849127,0.0479561483500545,LightGBM,0.046473635263850524
29173,0.0061358601646285815,0.0061358601646285815,0.012721683407996596,0.4823151125401928,0.47617925237556424,Ralls,MO,Moderate,0.0208376165612362,0.0208376165612362,0.0432033250036297,LightGBM,0.030481641595633106
29175,0.011022382273839004,0.011022382273839004,0.02764484586422525,0.3987138263665594,0.3876914440927204,Randolph,MO,Moderate,0.0071720703110895,0.0071720703110895,0.0179880150544262,Prophet,-0.009656830809799052
29177,0.002528539094780069,0.002528539094780069,0.0059125989359142955,0.4276527331189711,0.42512419402419105,Ray,MO,Moderate,0.0260457470805295,0.0260457470805295,0.0609039649777795,LightGBM,0.054991366041865206
29179,0.0037733517438265363,0.0037733517438265363,0.0064478702875277625,0.5852090032154341,0.5814356514716076,Reynolds,MO,High,0.0121593885958876,0.0121593885958876,0.0207778563369288,LightGBM,0.014329986049401038
29181,0.0010422831633694063,0.0010422831633694063,0.0018629314011947436,0.5594855305466238,0.5605278137099932,Ripley,MO,High,0.026552288257656,0.026552288257656,0.0474584002766152,LightGBM,0.04559546887542046
29183,0.03362789453942647,0.03362789453942647,0.1307284400220204,0.2572347266881029,0.2236068321486764,St. Charles,MO,Moderate,0.0108176090070953,0.0108176090070953,0.0420534550150833,Prophet,-0.08867498500693709
29185,0.005425749678927394,0.005425749678927394,0.008975575266736277,0.6045016077170416,0.5990758580381143,St. Clair,MO,High,0.0034342823239126,0.0034342823239126,0.0056811798017916,Prophet,-0.003294395464944677
29186,0.001962813930427909,0.001962813930427909,0.004883481058904638,0.4019292604501607,0.3999664465197328,Ste. Genevieve,MO,Moderate,0.0070052947360729,0.0070052947360729,0.0174291733033495,LightGBM,0.012545692244444863
29187,0.007400894014429837,0.007400894014429837,0.01812344912195023,0.40836012861736337,0.40095923460293353,St. Francois,MO,Moderate,0.0150961918909647,0.0150961918909647,0.0369678399849608,LightGBM,0.018844390863010572
29189,0.031939272013385755,0.031939272013385755,0.10240323295013369,0.3118971061093248,0.27995783409593905,St. Louis,MO,Moderate,0.0086700627487094,0.0086700627487094,0.0277978300499858,Prophet,-0.07460540290014789
29195,0.003977136931152314,0.003977136931152314,0.010662841255072154,0.3729903536977492,0.3690132167665969,Saline,MO,Moderate,0.0130291610161636,0.0130291610161636,0.0349316299657492,LightGBM,0.024268788710677048
29197,0.007012598938968717,0.007012598938968717,0.018327044285876233,0.38263665594855295,0.37562405700958423,Schuyler,MO,Moderate,0.0001219651152196,0.0001219651152196,0.0003187491666665,Prophet,-0.018008295119209733
29199,0.0014130029584266124,0.0014130029584266124,0.0033040896245915517,0.4276527331189711,0.4262397301605445,Scotland,MO,Moderate,0.018864104480105,0.018864104480105,0.0441108007015989,LightGBM,0.040806711077007354
29201,0.003484148703334078,0.003484148703334078,0.008147144712307507,0.427652733118971,0.42416858441563693,Scott,MO,Moderate,0.0173079070720013,0.0173079070720013,0.0404718729277624,LightGBM,0.032324728215454894
